workerid,proliferate.condition,block_id,condition,item_id,response,rt,trial_num,verb,error
438,condition1,2,yiwei_unclear,106,是,20729,28,yiwei,
438,condition1,2,juede_unclear,114,看,9720,29,juede,
438,condition1,2,yiwei_contrastive,1,說,5001,30,yiwei,
438,condition1,3,juede_contrastive,13,買,27872,31,juede,
438,condition1,3,yiwei_contrastive,8,看見,8584,32,yiwei,
438,condition1,3,juede_unclear,117,放,15097,33,juede,
438,condition1,3,yiwei_unclear,109,看見,13336,34,yiwei,
438,condition1,3,yiwei_unclear,107,說,6520,35,yiwei,
438,condition1,3,filler,903,待,20968,36,filler,
438,condition1,3,juede_unclear,118,估計,18458,37,juede,
438,condition1,3,filler,908,拆,12847,38,filler,
438,condition1,3,yiwei_contrastive,4,看,5936,39,yiwei,
438,condition1,3,juede_contrastive,20,說,8354,40,juede,
438,condition1,4,juede_unclear,112,說,6823,41,juede,
438,condition1,4,yiwei_unclear,101,看見,11081,42,yiwei,
438,condition1,4,filler,907,談,4480,43,filler,
438,condition1,4,filler,902,盜,43363,44,filler,
438,condition1,4,yiwei_contrastive,9,看見,10383,45,yiwei,
438,condition1,4,juede_contrastive,12,說,5064,46,juede,
438,condition1,4,yiwei_contrastive,3,説,9655,47,yiwei,
438,condition1,4,juede_contrastive,17,看,6368,48,juede,
438,condition1,4,juede_unclear,113,說,5903,49,juede,
438,condition1,4,yiwei_unclear,104,看,11608,50,yiwei,
483,condition1,practice,practice_1,301,放,,0,NA,
483,condition1,practice,practice_2,302,打,,0,NA,
483,condition1,practice,practice_3,303,發,,0,NA,
483,condition1,practice,practice_4,304,鬧,,0,NA,
483,condition1,0,yiwei_contrastive,10,們,11115,1,yiwei,
483,condition1,0,yiwei_unclear,103,以為,40016,2,yiwei,
483,condition1,0,juede_contrastive,15,看,58434,3,juede,
483,condition1,0,filler,906,點,5616,4,filler,
483,condition1,0,juede_unclear,117,放,22633,5,juede,
483,condition1,0,juede_unclear,112,想,20767,6,juede,
483,condition1,0,filler,909,畫,9483,7,filler,
483,condition1,0,yiwei_contrastive,5,和,11451,8,yiwei,
483,condition1,0,juede_contrastive,18,發現,11585,9,juede,
483,condition1,0,yiwei_unclear,107,以為,36415,10,yiwei,
483,condition1,1,yiwei_contrastive,3,不,43632,11,yiwei,
483,condition1,1,yiwei_unclear,109,跟,12016,12,yiwei,
483,condition1,1,juede_contrastive,16,記得,58351,13,juede,
483,condition1,1,yiwei_contrastive,6,估,12900,14,yiwei,
483,condition1,1,juede_unclear,118,想,19449,15,juede,
483,condition1,1,filler,905,指,9667,16,filler,
483,condition1,1,juede_unclear,120,說,59216,17,juede,
483,condition1,1,filler,910,刻,9366,18,filler,
483,condition1,1,juede_contrastive,20,看,47717,19,juede,
483,condition1,1,yiwei_unclear,101,發現,24716,20,yiwei,
483,condition1,2,juede_unclear,114,覺得,31884,21,juede,
483,condition1,2,juede_contrastive,12,覺得,11633,22,juede,
483,condition1,2,yiwei_contrastive,2,認為,10483,23,yiwei,
483,condition1,2,yiwei_contrastive,4,以為,13751,24,yiwei,
483,condition1,2,filler,902,盗,13048,25,filler,
483,condition1,2,yiwei_unclear,110,想,37566,26,yiwei,
483,condition1,2,yiwei_unclear,108,做,30550,27,yiwei,
483,condition1,2,juede_contrastive,11,我認為,25634,28,juede,
483,condition1,2,filler,901,撓,34749,29,filler,
483,condition1,2,juede_unclear,113,覺得,14516,30,juede,
483,condition1,3,juede_contrastive,17,抓到的,18950,31,juede,
483,condition1,3,yiwei_contrastive,7,估計,21883,32,yiwei,
483,condition1,3,juede_unclear,115,以為,22151,33,juede,
483,condition1,3,yiwei_contrastive,1,以為,23000,34,yiwei,
483,condition1,3,filler,904,揠,27832,35,filler,
483,condition1,3,juede_contrastive,14,就,13784,36,juede,
483,condition1,3,yiwei_unclear,106,剩下,33619,37,yiwei,
483,condition1,3,yiwei_unclear,105,還,41515,38,yiwei,
483,condition1,3,juede_unclear,116,可能,31800,39,juede,
483,condition1,3,filler,903,待,10480,40,filler,
483,condition1,4,juede_unclear,119,說,11866,41,juede,
483,condition1,4,juede_unclear,111,覺得,8084,42,juede,
483,condition1,4,juede_contrastive,13,買的,27000,43,juede,
483,condition1,4,yiwei_unclear,104,這,16966,44,yiwei,
483,condition1,4,yiwei_unclear,102,說,21567,45,yiwei,
483,condition1,4,filler,907,談,6134,46,filler,
483,condition1,4,filler,908,拆,21216,47,filler,
483,condition1,4,juede_contrastive,19,是,18300,48,juede,
483,condition1,4,yiwei_contrastive,8,並,12716,49,yiwei,
483,condition1,4,yiwei_contrastive,9,也,49950,50,yiwei,
453,condition1,practice,practice_1,301,放,,0,NA,
453,condition1,practice,practice_2,302,开始,,0,NA,
453,condition1,practice,practice_3,303,发,,0,NA,
453,condition1,practice,practice_4,304,闹,,0,NA,
453,condition1,0,filler,904,拔,7201,1,filler,
453,condition1,0,yiwei_unclear,110,告诉,7462,2,yiwei,
453,condition1,0,yiwei_contrastive,2,猜测,4022,3,yiwei,
453,condition1,0,yiwei_unclear,108,跑,7184,4,yiwei,
453,condition1,0,juede_contrastive,19,不是,51844,5,juede,
453,condition1,0,juede_unclear,117,放,6134,6,juede,
453,condition1,0,filler,909,画,3492,7,filler,
453,condition1,0,yiwei_contrastive,3,想,5921,8,yiwei,
453,condition1,0,juede_unclear,114,没动,11099,9,juede,
453,condition1,0,juede_contrastive,11,看看,7413,10,juede,
453,condition1,1,filler,908,拆,3171,11,filler,
453,condition1,1,yiwei_unclear,102,看到,9844,12,yiwei,
453,condition1,1,yiwei_contrastive,8,感觉,4969,13,yiwei,
453,condition1,1,juede_unclear,113,觉得,4293,14,juede,
453,condition1,1,juede_unclear,116,看到,7637,15,juede,
453,condition1,1,filler,906,点,6133,16,filler,
453,condition1,1,yiwei_unclear,105,不想,10555,17,yiwei,
453,condition1,1,juede_contrastive,12,买的,5353,18,juede,
453,condition1,1,yiwei_contrastive,10,发现,7758,19,yiwei,
453,condition1,1,juede_contrastive,18,发现,18912,20,juede,
453,condition1,2,juede_unclear,119,看,5400,21,juede,
453,condition1,2,filler,903,待,4197,22,filler,
453,condition1,2,juede_unclear,111,感觉,4615,23,juede,
453,condition1,2,yiwei_contrastive,4,觉得,70702,24,yiwei,
453,condition1,2,yiwei_unclear,109,赶,5056,25,yiwei,
453,condition1,2,juede_contrastive,16,感觉,83991,26,juede,
453,condition1,2,filler,910,刻,6521,27,filler,
453,condition1,2,juede_contrastive,17,抓的,6428,28,juede,
453,condition1,2,yiwei_unclear,106,发现,5262,29,yiwei,
453,condition1,2,yiwei_contrastive,7,感觉,7441,30,yiwei,
453,condition1,3,juede_unclear,115,认为,4481,31,juede,
453,condition1,3,yiwei_unclear,103,发现,4330,32,yiwei,
453,condition1,3,juede_contrastive,14,打开,5491,33,juede,
453,condition1,3,yiwei_contrastive,5,发现,3910,34,yiwei,
453,condition1,3,juede_unclear,112,感觉,5021,35,juede,
453,condition1,3,filler,901,挠,4066,36,filler,
453,condition1,3,yiwei_contrastive,6,觉得,6129,37,yiwei,
453,condition1,3,juede_contrastive,13,拿的,10040,38,juede,
453,condition1,3,filler,905,指,4258,39,filler,
453,condition1,3,yiwei_unclear,107,觉得,3632,40,yiwei,
453,condition1,4,yiwei_contrastive,1,感觉,10621,41,yiwei,
453,condition1,4,juede_unclear,118,认为,3284,42,juede,
453,condition1,4,yiwei_contrastive,9,认为,6415,43,yiwei,
453,condition1,4,juede_unclear,120,站,3201,44,juede,
453,condition1,4,filler,907,谈,2793,45,filler,
453,condition1,4,yiwei_unclear,104,看,5616,46,yiwei,
453,condition1,4,juede_contrastive,20,发现的,10358,47,juede,
453,condition1,4,juede_contrastive,15,拿,10679,48,juede,
453,condition1,4,yiwei_unclear,101,发现,4533,49,yiwei,
453,condition1,4,filler,902,盗,4270,50,filler,
520,condition1,practice,practice_1,301,放,,0,NA,
520,condition1,practice,practice_2,302,打,,0,NA,
520,condition1,practice,practice_3,303,发,,0,NA,
520,condition1,practice,practice_4,304,闹,,0,NA,
520,condition1,0,yiwei_unclear,110,就,28484,1,yiwei,
520,condition1,0,yiwei_unclear,106,说,6633,2,yiwei,
520,condition1,0,filler,902,盗,6350,3,filler,
520,condition1,0,juede_unclear,116,看,6050,4,juede,
520,condition1,0,yiwei_contrastive,5,说,4068,5,yiwei,
520,condition1,0,juede_contrastive,14,说,3482,6,juede,
520,condition1,0,filler,901,挠,4150,7,filler,
520,condition1,0,juede_contrastive,15,说,5200,8,juede,
520,condition1,0,juede_unclear,111,觉得,4750,9,juede,
520,condition1,0,yiwei_contrastive,8,说,3034,10,yiwei,
520,condition1,1,juede_contrastive,20,说这,8416,11,juede,
520,condition1,1,yiwei_contrastive,3,说,6867,12,yiwei,
520,condition1,1,yiwei_unclear,109,说,3882,13,yiwei,
520,condition1,1,yiwei_contrastive,7,感觉,31402,14,yiwei,
520,condition1,1,juede_unclear,119,你看,4266,15,juede,
520,condition1,1,juede_contrastive,17,看着,6783,16,juede,
520,condition1,1,juede_unclear,120,站,3700,17,juede,
520,condition1,1,filler,907,谈,3167,18,filler,
520,condition1,1,yiwei_unclear,102,说,3600,19,yiwei,
520,condition1,1,filler,908,拆,3983,20,filler,
520,condition1,2,juede_unclear,113,觉得,5734,21,juede,
520,condition1,2,yiwei_unclear,101,说,4200,22,yiwei,
520,condition1,2,yiwei_contrastive,4,看,7117,23,yiwei,
520,condition1,2,filler,905,指,5800,24,filler,
520,condition1,2,juede_unclear,112,说,3132,25,juede,
520,condition1,2,yiwei_contrastive,2,看,2917,26,yiwei,
520,condition1,2,yiwei_unclear,108,不承认,15901,27,yiwei,
520,condition1,2,filler,903,待,4567,28,filler,
520,condition1,2,juede_contrastive,18,说,3550,29,juede,
520,condition1,2,juede_contrastive,12,看,5616,30,juede,
520,condition1,3,juede_contrastive,11,我觉得,3935,31,juede,
520,condition1,3,filler,910,刻,8166,32,filler,
520,condition1,3,filler,904,揠,10867,33,filler,
520,condition1,3,yiwei_unclear,104,看,5500,34,yiwei,
520,condition1,3,juede_unclear,117,藏,4900,35,juede,
520,condition1,3,yiwei_contrastive,6,承认,5418,36,yiwei,
520,condition1,3,yiwei_contrastive,10,以为,13633,37,yiwei,
520,condition1,3,juede_contrastive,13,说的,15783,38,juede,
520,condition1,3,juede_unclear,118,承认,5967,39,juede,
520,condition1,3,yiwei_unclear,107,说,2950,40,yiwei,
520,condition1,4,juede_contrastive,16,看,7934,41,juede,
520,condition1,4,juede_unclear,114,觉得,5783,42,juede,
520,condition1,4,juede_unclear,115,觉得,10350,43,juede,
520,condition1,4,yiwei_unclear,103,以为,5483,44,yiwei,
520,condition1,4,filler,906,点,5634,45,filler,
520,condition1,4,juede_contrastive,19,觉得,17983,46,juede,
520,condition1,4,yiwei_contrastive,1,你看,3833,47,yiwei,
520,condition1,4,yiwei_unclear,105,认为,8767,48,yiwei,
520,condition1,4,filler,909,画,5017,49,filler,
520,condition1,4,yiwei_contrastive,9,觉得,3916,50,yiwei,
433,condition1,practice,practice_1,301,放,,0,NA,
433,condition1,practice,practice_2,302,打,,0,NA,
433,condition1,practice,practice_3,303,发,,0,NA,
433,condition1,practice,practice_4,304,闹,,0,NA,
433,condition1,0,yiwei_contrastive,3,非,10220,1,yiwei,
433,condition1,0,yiwei_unclear,101,就,10016,2,yiwei,
433,condition1,0,juede_unclear,112,说,4780,3,juede,
433,condition1,0,juede_contrastive,16,看,9300,4,juede,
433,condition1,0,filler,910,刻,6686,5,filler,
433,condition1,0,yiwei_contrastive,1,说,4548,6,yiwei,
433,condition1,0,yiwei_unclear,103,看见,9736,7,yiwei,
433,condition1,0,juede_contrastive,12,认为,5131,8,juede,
433,condition1,0,juede_unclear,117,躲,6285,9,juede,
433,condition1,0,filler,907,谈,3034,10,filler,
433,condition1,1,juede_contrastive,17,变成,34470,11,juede,
433,condition1,1,filler,903,待,4765,12,filler,
433,condition1,1,juede_contrastive,20,带,16779,13,juede,
433,condition1,1,juede_unclear,120,认为,8229,14,juede,
433,condition1,1,yiwei_contrastive,5,说,4487,15,yiwei,
433,condition1,1,yiwei_contrastive,7,说,13170,16,yiwei,
433,condition1,1,yiwei_unclear,107,当,3683,17,yiwei,
433,condition1,1,filler,906,点,3131,18,filler,
433,condition1,1,yiwei_unclear,105,说,8750,19,yiwei,
433,condition1,1,juede_unclear,116,来,3364,20,juede,
433,condition1,2,juede_unclear,118,说,5853,21,juede,
433,condition1,2,juede_contrastive,15,看,5517,22,juede,
433,condition1,2,yiwei_unclear,109,说,4616,23,yiwei,
433,condition1,2,yiwei_contrastive,2,说,3268,24,yiwei,
433,condition1,2,yiwei_unclear,102,说,5178,25,yiwei,
433,condition1,2,yiwei_contrastive,4,认为,5522,26,yiwei,
433,condition1,2,juede_unclear,113,说,2812,27,juede,
433,condition1,2,filler,901,闹,3039,28,filler,
433,condition1,2,juede_contrastive,18,说,2399,29,juede,
433,condition1,2,filler,902,盗,4745,30,filler,
433,condition1,3,juede_contrastive,13,这,5216,31,juede,
433,condition1,3,juede_unclear,111,觉得,5040,32,juede,
433,condition1,3,yiwei_unclear,106,看,4579,33,yiwei,
433,condition1,3,yiwei_contrastive,6,说,2901,34,yiwei,
433,condition1,3,yiwei_contrastive,9,认为,2817,35,yiwei,
433,condition1,3,yiwei_unclear,104,喊,6514,36,yiwei,
433,condition1,3,filler,905,指,3200,37,filler,
433,condition1,3,juede_unclear,114,觉得,4966,38,juede,
433,condition1,3,juede_contrastive,14,认为,3434,39,juede,
433,condition1,3,filler,908,拆,2749,40,filler,
433,condition1,4,yiwei_contrastive,10,认为,5349,41,yiwei,
433,condition1,4,juede_contrastive,11,觉得,5417,42,juede,
433,condition1,4,yiwei_contrastive,8,认为,3463,43,yiwei,
433,condition1,4,juede_unclear,119,说,4188,44,juede,
433,condition1,4,juede_contrastive,19,觉得,3781,45,juede,
433,condition1,4,filler,909,画,3863,46,filler,
433,condition1,4,yiwei_unclear,110,说,12402,47,yiwei,
433,condition1,4,juede_unclear,115,觉得,3853,48,juede,
433,condition1,4,yiwei_unclear,108,认为,5164,49,yiwei,
433,condition1,4,filler,904,拔,4867,50,filler,
476,condition1,practice,practice_1,301,no,,0,NA,
476,condition1,practice,practice_2,302,easily,,0,NA,
476,condition1,practice,practice_3,303,little,,0,NA,
476,condition1,practice,practice_4,304,awkward,,0,NA,
476,condition1,0,juede_unclear,120,around,7847,1,juede,
476,condition1,0,juede_contrastive,17,are,3500,2,juede,
476,condition1,0,yiwei_contrastive,10,am,2533,3,yiwei,
476,condition1,0,yiwei_unclear,107,little,4166,4,yiwei,
476,condition1,0,yiwei_unclear,102,saw,9052,5,yiwei,
476,condition1,0,filler,905,work,4481,6,filler,
476,condition1,0,yiwei_contrastive,3,bigger,6593,7,yiwei,
476,condition1,0,filler,903,run,7222,8,filler,
476,condition1,0,juede_unclear,111,little,4484,9,juede,
476,condition1,0,juede_contrastive,13,shower,7732,10,juede,
476,condition1,1,filler,904,faster,6384,11,filler,
476,condition1,1,juede_contrastive,14,am,4399,12,juede,
476,condition1,1,filler,909,superfluous,12400,13,filler,
476,condition1,1,yiwei_contrastive,8,orange,4767,14,yiwei,
476,condition1,1,yiwei_contrastive,9,same,3299,15,yiwei,
476,condition1,1,juede_contrastive,20,take,3734,16,juede,
476,condition1,1,yiwei_unclear,106,still,4985,17,yiwei,
476,condition1,1,yiwei_unclear,103,thought,5647,18,yiwei,
476,condition1,1,juede_unclear,116,recognize,4299,19,juede,
476,condition1,1,juede_unclear,112,little,2934,20,juede,
476,condition1,2,juede_contrastive,12,beautifuk,9666,21,juede,
476,condition1,2,yiwei_contrastive,6,mad,5466,22,yiwei,
476,condition1,2,juede_unclear,114,blows,5136,23,juede,
476,condition1,2,yiwei_contrastive,7,hand,2982,24,yiwei,
476,condition1,2,yiwei_unclear,109,left,4982,25,yiwei,
476,condition1,2,filler,906,arranging,6367,26,filler,
476,condition1,2,yiwei_unclear,105,playing,2900,27,yiwei,
476,condition1,2,filler,908,cross,3183,28,filler,
476,condition1,2,juede_unclear,119,happy,3234,29,juede,
476,condition1,2,juede_contrastive,18,is right,7150,30,juede,
476,condition1,3,filler,901,scratching,5966,31,filler,
476,condition1,3,filler,902,burying,5979,32,filler,
476,condition1,3,yiwei_contrastive,1,poached,7012,33,yiwei,
476,condition1,3,yiwei_unclear,108,work,5056,34,yiwei,
476,condition1,3,juede_contrastive,11,cuter,3483,35,juede,
476,condition1,3,yiwei_contrastive,2,said,12953,36,yiwei,
476,condition1,3,juede_unclear,113,agrees,2413,37,juede,
476,condition1,3,yiwei_unclear,110,needs,2332,38,yiwei,
476,condition1,3,juede_contrastive,15,so,6083,39,juede,
476,condition1,3,juede_unclear,118,catch,6434,40,juede,
476,condition1,4,juede_unclear,115,said,5165,41,juede,
476,condition1,4,yiwei_unclear,101,broke,4833,42,yiwei,
476,condition1,4,juede_unclear,117,in,4400,43,juede,
476,condition1,4,juede_contrastive,19,saw,4349,44,juede,
476,condition1,4,yiwei_unclear,104,wants,2733,45,yiwei,
476,condition1,4,yiwei_contrastive,4,said,3117,46,yiwei,
476,condition1,4,filler,910,man,6917,47,filler,
476,condition1,4,juede_contrastive,16,isnt,5995,48,juede,
476,condition1,4,yiwei_contrastive,5,said,31418,49,yiwei,
476,condition1,4,filler,907,just,4748,50,filler,
460,condition1,practice,practice_1,301,放,,0,NA,
460,condition1,practice,practice_2,302,打,,0,NA,
460,condition1,practice,practice_3,303,发,,0,NA,
460,condition1,practice,practice_4,304,闹,,0,NA,
460,condition1,0,juede_unclear,116,想,28062,1,juede,
460,condition1,0,filler,901,挠,7607,2,filler,
460,condition1,0,juede_contrastive,15,看,9181,3,juede,
460,condition1,0,yiwei_unclear,109,叫,8456,4,yiwei,
460,condition1,0,juede_unclear,115,说,12503,5,juede,
460,condition1,0,juede_contrastive,18,说,4935,6,juede,
460,condition1,0,yiwei_contrastive,8,想,8454,7,yiwei,
460,condition1,0,yiwei_contrastive,2,看,18122,8,yiwei,
460,condition1,0,yiwei_unclear,107,说,4821,9,yiwei,
460,condition1,0,filler,907,谈,7615,10,filler,
460,condition1,1,juede_unclear,113,说,3434,11,juede,
460,condition1,1,filler,906,点,3662,12,filler,
460,condition1,1,juede_unclear,117,看,6045,13,juede,
460,condition1,1,yiwei_contrastive,10,说,8078,14,yiwei,
460,condition1,1,juede_contrastive,13,说,6816,15,juede,
460,condition1,1,yiwei_unclear,102,说,3774,16,yiwei,
460,condition1,1,filler,909,画,4698,17,filler,
460,condition1,1,yiwei_contrastive,4,叫,5925,18,yiwei,
460,condition1,1,yiwei_unclear,108,看作,18306,19,yiwei,
460,condition1,1,juede_contrastive,16,觉得,7211,20,juede,
460,condition1,2,filler,910,刻,5210,21,filler,
460,condition1,2,yiwei_contrastive,6,觉得,7113,22,yiwei,
460,condition1,2,juede_unclear,111,觉得,4501,23,juede,
460,condition1,2,yiwei_contrastive,3,说,7658,24,yiwei,
460,condition1,2,juede_unclear,120,觉得,11761,25,juede,
460,condition1,2,juede_contrastive,12,认为,5930,26,juede,
460,condition1,2,juede_contrastive,19,觉得,8236,27,juede,
460,condition1,2,yiwei_unclear,104,看,4908,28,yiwei,
460,condition1,2,yiwei_unclear,110,觉得,7237,29,yiwei,
460,condition1,2,filler,902,盗,4778,30,filler,
460,condition1,3,juede_contrastive,11,看,7126,31,juede,
460,condition1,3,filler,903,待,4700,32,filler,
460,condition1,3,yiwei_unclear,106,说,7697,33,yiwei,
460,condition1,3,juede_unclear,114,觉得,6529,34,juede,
460,condition1,3,yiwei_contrastive,1,说,4713,35,yiwei,
460,condition1,3,yiwei_unclear,105,认为,9893,36,yiwei,
460,condition1,3,yiwei_contrastive,7,认为,6730,37,yiwei,
460,condition1,3,juede_contrastive,20,觉得,7807,38,juede,
460,condition1,3,juede_unclear,118,认为,5781,39,juede,
460,condition1,3,filler,905,指,6193,40,filler,
460,condition1,4,juede_contrastive,14,认为,8522,41,juede,
460,condition1,4,yiwei_contrastive,9,看,3711,42,yiwei,
460,condition1,4,juede_unclear,112,说,3820,43,juede,
460,condition1,4,juede_contrastive,17,说,7736,44,juede,
460,condition1,4,filler,908,拆,3379,45,filler,
460,condition1,4,yiwei_unclear,101,知道,4972,46,yiwei,
460,condition1,4,yiwei_unclear,103,说,3958,47,yiwei,
460,condition1,4,juede_unclear,119,说,3930,48,juede,
460,condition1,4,filler,904,拔,4793,49,filler,
460,condition1,4,yiwei_contrastive,5,知道,5208,50,yiwei,
