workerid,proliferate.condition,block_id,condition,item_id,response,rt,trial_num,verb,error,answer,response_correct,response_clean,response_type,response_num,discourse_type
505,condition1,1,yiwei_unclear,108,认为,31199,17,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
505,condition1,1,yiwei_unclear,107,觉得,11225,18,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
505,condition1,1,juede_unclear,118,猜,17327,19,juede,NA,NA,NA,other,non-belief,0,unconstrained
505,condition1,1,juede_unclear,117,放,8356,20,juede,NA,NA,NA,other,verb,0,unconstrained
505,condition1,2,juede_unclear,114,怕,13176,21,juede,NA,NA,NA,other,non-emotion,0,unconstrained
505,condition1,2,yiwei_unclear,109,帮你,37661,22,yiwei,NA,NA,NA,other,other,0,unconstrained
505,condition1,2,yiwei_contrastive,7,以为,15461,23,yiwei,NA,NA,NA,yiwei,contra,1,constrained
505,condition1,2,yiwei_unclear,105,猜,35644,24,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
505,condition1,2,yiwei_contrastive,4,想,22736,25,yiwei,NA,NA,NA,other,non-belief,0,constrained
505,condition1,2,juede_unclear,120,担心,25023,26,juede,NA,NA,NA,other,non-emotion,0,unconstrained
505,condition1,2,juede_contrastive,16,要的,21080,27,juede,NA,NA,NA,other,other,0,constrained
505,condition1,2,juede_contrastive,17,看,21977,28,juede,NA,NA,NA,other,non-other,0,constrained
505,condition1,3,juede_unclear,115,想,18305,31,juede,NA,NA,NA,other,non-belief,0,unconstrained
505,condition1,3,juede_unclear,111,觉得,9742,33,juede,NA,NA,NA,juede,non-belief,1,unconstrained
505,condition1,3,yiwei_contrastive,10,以为,10533,34,yiwei,NA,NA,NA,yiwei,contra,1,constrained
505,condition1,3,yiwei_contrastive,6,以为,13480,35,yiwei,NA,NA,NA,yiwei,contra,1,constrained
505,condition1,3,juede_contrastive,15,说,25197,36,juede,NA,NA,NA,other,non-say,0,constrained
505,condition1,3,juede_contrastive,20,觉得,21390,37,juede,NA,NA,NA,juede,non-belief,1,constrained
505,condition1,3,yiwei_unclear,103,以为,22586,38,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
505,condition1,3,yiwei_unclear,102,觉得,29239,40,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
505,condition1,4,juede_unclear,113,认为,6608,41,juede,NA,NA,NA,other,non-belief,0,unconstrained
505,condition1,4,juede_contrastive,14,猜,19028,42,juede,NA,NA,NA,other,non-belief,0,constrained
505,condition1,4,yiwei_unclear,101,以为,7898,44,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
505,condition1,4,yiwei_unclear,106,觉得,15303,45,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
505,condition1,4,yiwei_contrastive,2,以为,15250,46,yiwei,NA,NA,NA,yiwei,contra,1,constrained
505,condition1,4,juede_contrastive,12,发现,27891,47,juede,NA,NA,NA,other,factive-other,0,constrained
505,condition1,4,juede_unclear,112,觉得,21195,48,juede,NA,NA,NA,juede,non-belief,1,unconstrained
505,condition1,4,yiwei_contrastive,1,觉得,26232,49,yiwei,NA,NA,NA,juede,non-belief,0,constrained
481,condition1,0,juede_unclear,114,掀开,77689,1,juede,NA,NA,NA,other,verb,0,unconstrained
481,condition1,0,yiwei_contrastive,2,看,15701,2,yiwei,NA,NA,NA,other,non-other,0,constrained
481,condition1,0,juede_contrastive,19,觉得,32690,3,juede,NA,NA,NA,juede,non-belief,1,constrained
481,condition1,0,yiwei_contrastive,6,以为,14928,5,yiwei,NA,NA,NA,yiwei,contra,1,constrained
481,condition1,0,yiwei_unclear,108,以为,29886,7,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
481,condition1,0,juede_unclear,120,感觉,29370,8,juede,NA,NA,NA,other,non-belief,0,unconstrained
481,condition1,0,yiwei_unclear,106,剩下,53496,9,yiwei,NA,NA,NA,other,other,0,unconstrained
481,condition1,0,juede_contrastive,15,看,42527,10,juede,NA,NA,NA,other,non-other,0,constrained
481,condition1,1,yiwei_unclear,101,以为,18657,11,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
481,condition1,1,juede_unclear,118,认为,14191,12,juede,NA,NA,NA,other,non-belief,0,unconstrained
481,condition1,1,juede_contrastive,13,说,26144,13,juede,NA,NA,NA,other,non-say,0,constrained
481,condition1,1,yiwei_contrastive,9,觉得,24024,14,yiwei,NA,NA,NA,juede,non-belief,0,constrained
481,condition1,1,yiwei_unclear,107,以为,22934,16,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
481,condition1,1,yiwei_contrastive,3,想,26346,17,yiwei,NA,NA,NA,other,non-belief,0,constrained
481,condition1,1,juede_unclear,115,觉得,28039,18,juede,NA,NA,NA,juede,non-belief,1,unconstrained
481,condition1,1,juede_contrastive,14,觉得,47480,20,juede,NA,NA,NA,juede,non-belief,1,constrained
481,condition1,2,yiwei_unclear,104,看,39783,22,yiwei,NA,NA,NA,other,non-other,0,unconstrained
481,condition1,2,yiwei_contrastive,1,以为,20296,23,yiwei,NA,NA,NA,yiwei,contra,1,constrained
481,condition1,2,juede_contrastive,17,说,15655,25,juede,NA,NA,NA,other,non-say,0,constrained
481,condition1,2,juede_contrastive,20,说,12056,26,juede,NA,NA,NA,other,non-say,0,constrained
481,condition1,2,yiwei_contrastive,4,说,34688,27,yiwei,NA,NA,NA,other,non-say,0,constrained
481,condition1,2,juede_unclear,116,要,37575,28,juede,NA,NA,NA,other,non-belief,0,unconstrained
481,condition1,2,yiwei_unclear,110,以为,30590,29,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
481,condition1,2,juede_unclear,119,觉得,13488,30,juede,NA,NA,NA,juede,non-belief,1,unconstrained
481,condition1,3,juede_contrastive,11,还是,20600,31,juede,NA,NA,NA,other,other,0,constrained
481,condition1,3,yiwei_contrastive,7,说,31738,33,yiwei,NA,NA,NA,other,non-say,0,constrained
481,condition1,3,juede_unclear,111,知道,14432,34,juede,NA,NA,NA,other,factive-belief,0,unconstrained
481,condition1,3,yiwei_unclear,102,就是,14016,35,yiwei,NA,NA,NA,other,other,0,unconstrained
481,condition1,3,juede_contrastive,16,说,26264,36,juede,NA,NA,NA,other,non-say,0,constrained
481,condition1,3,yiwei_unclear,109,要,25663,37,yiwei,NA,NA,NA,other,desire,0,unconstrained
481,condition1,3,yiwei_contrastive,5,以为,19327,38,yiwei,NA,NA,NA,yiwei,contra,1,constrained
481,condition1,3,juede_unclear,113,说,13992,39,juede,NA,NA,NA,other,non-say,0,unconstrained
481,condition1,4,yiwei_unclear,103,看,27080,41,yiwei,NA,NA,NA,other,non-other,0,unconstrained
481,condition1,4,juede_unclear,112,觉得,17105,42,juede,NA,NA,NA,juede,non-belief,1,unconstrained
481,condition1,4,yiwei_contrastive,8,以为,13464,43,yiwei,NA,NA,NA,yiwei,contra,1,constrained
481,condition1,4,yiwei_contrastive,10,说,16204,44,yiwei,NA,NA,NA,other,non-say,0,constrained
481,condition1,4,juede_contrastive,12,觉得,23177,45,juede,NA,NA,NA,juede,non-belief,1,constrained
481,condition1,4,yiwei_unclear,105,还,21185,47,yiwei,NA,NA,NA,other,other,0,unconstrained
481,condition1,4,juede_contrastive,18,说,42279,48,juede,NA,NA,NA,other,non-say,0,constrained
481,condition1,4,juede_unclear,117,放,16728,49,juede,NA,NA,NA,other,verb,0,unconstrained
482,condition1,0,juede_contrastive,15,觉得,41403,1,juede,NA,NA,NA,juede,non-belief,1,constrained
482,condition1,0,juede_unclear,112,觉得,36249,2,juede,NA,NA,NA,juede,non-belief,1,unconstrained
482,condition1,0,yiwei_contrastive,1,以为,43566,4,yiwei,NA,NA,NA,yiwei,contra,1,constrained
482,condition1,0,juede_contrastive,17,觉得,29694,6,juede,NA,NA,NA,juede,non-belief,1,constrained
482,condition1,0,juede_unclear,116,想,42483,7,juede,NA,NA,NA,other,non-belief,0,unconstrained
482,condition1,0,yiwei_unclear,103,以为,53521,8,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
482,condition1,0,yiwei_unclear,107,以为,17238,9,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
482,condition1,0,yiwei_contrastive,2,以为,15025,10,yiwei,NA,NA,NA,yiwei,contra,1,constrained
482,condition1,1,yiwei_unclear,105,以为,41796,11,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
482,condition1,1,juede_contrastive,11,看起来,22792,12,juede,NA,NA,NA,other,non-other,0,constrained
482,condition1,1,juede_contrastive,19,觉得,12326,14,juede,NA,NA,NA,juede,non-belief,1,constrained
482,condition1,1,juede_unclear,113,觉得,17022,15,juede,NA,NA,NA,juede,non-belief,1,unconstrained
482,condition1,1,yiwei_contrastive,4,以为,17825,16,yiwei,NA,NA,NA,yiwei,contra,1,constrained
482,condition1,1,yiwei_contrastive,3,以为,9459,18,yiwei,NA,NA,NA,yiwei,contra,1,constrained
482,condition1,1,yiwei_unclear,102,觉得,18435,19,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
482,condition1,1,juede_unclear,119,觉得,65242,20,juede,NA,NA,NA,juede,non-belief,1,unconstrained
482,condition1,2,juede_unclear,115,觉得,15690,21,juede,NA,NA,NA,juede,non-belief,1,unconstrained
482,condition1,2,yiwei_unclear,109,以为,26960,22,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
482,condition1,2,yiwei_contrastive,5,以为,25311,23,yiwei,NA,NA,NA,yiwei,contra,1,constrained
482,condition1,2,juede_contrastive,13,觉得,10842,24,juede,NA,NA,NA,juede,non-belief,1,constrained
482,condition1,2,juede_unclear,120,觉得,16342,25,juede,NA,NA,NA,juede,non-belief,1,unconstrained
482,condition1,2,yiwei_unclear,101,以为,10325,26,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
482,condition1,2,juede_contrastive,18,以为,22715,28,juede,NA,NA,NA,yiwei,contra,0,constrained
482,condition1,2,yiwei_contrastive,8,以为,16130,30,yiwei,NA,NA,NA,yiwei,contra,1,constrained
482,condition1,3,juede_contrastive,16,觉得,13840,32,juede,NA,NA,NA,juede,non-belief,1,constrained
482,condition1,3,juede_contrastive,14,觉得,10759,34,juede,NA,NA,NA,juede,non-belief,1,constrained
482,condition1,3,yiwei_contrastive,6,以为,8946,35,yiwei,NA,NA,NA,yiwei,contra,1,constrained
482,condition1,3,yiwei_contrastive,10,以为,10348,36,yiwei,NA,NA,NA,yiwei,contra,1,constrained
482,condition1,3,juede_unclear,118,觉得,19614,37,juede,NA,NA,NA,juede,non-belief,1,unconstrained
482,condition1,3,yiwei_unclear,110,觉得,44486,38,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
482,condition1,3,yiwei_unclear,104,原来,88116,39,yiwei,NA,NA,NA,other,other,0,unconstrained
482,condition1,3,juede_unclear,111,觉得,10809,40,juede,NA,NA,NA,juede,non-belief,1,unconstrained
482,condition1,4,juede_contrastive,20,觉得,14397,41,juede,NA,NA,NA,juede,non-belief,1,constrained
482,condition1,4,yiwei_contrastive,7,以为,8592,42,yiwei,NA,NA,NA,yiwei,contra,1,constrained
482,condition1,4,juede_unclear,114,觉得,19360,43,juede,NA,NA,NA,juede,non-belief,1,unconstrained
482,condition1,4,yiwei_unclear,108,觉得,21203,44,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
482,condition1,4,yiwei_unclear,106,以为,15229,45,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
482,condition1,4,juede_contrastive,12,觉得,11658,47,juede,NA,NA,NA,juede,non-belief,1,constrained
482,condition1,4,juede_unclear,117,觉得,15351,48,juede,NA,NA,NA,juede,non-belief,1,unconstrained
482,condition1,4,yiwei_contrastive,9,以为,15334,50,yiwei,NA,NA,NA,yiwei,contra,1,constrained
474,condition1,0,yiwei_contrastive,5,以为,37133,1,yiwei,NA,NA,NA,yiwei,contra,1,constrained
474,condition1,0,juede_contrastive,17,原来,34402,2,juede,NA,NA,NA,other,other,0,constrained
474,condition1,0,juede_unclear,120,觉得,24473,3,juede,NA,NA,NA,juede,non-belief,1,unconstrained
474,condition1,0,yiwei_contrastive,8,还,53445,4,yiwei,NA,NA,NA,other,other,0,constrained
474,condition1,0,yiwei_unclear,102,说,50023,5,yiwei,NA,NA,NA,other,non-say,0,unconstrained
474,condition1,0,juede_contrastive,15,看,22899,6,juede,NA,NA,NA,other,non-other,0,constrained
474,condition1,0,yiwei_unclear,103,差,52671,7,yiwei,NA,NA,NA,other,other,0,unconstrained
474,condition1,0,juede_unclear,113,觉得,61310,9,juede,NA,NA,NA,juede,non-belief,1,unconstrained
474,condition1,1,juede_unclear,114,怕,36165,12,juede,NA,NA,NA,other,non-emotion,0,unconstrained
474,condition1,1,yiwei_unclear,109,让,42121,13,yiwei,NA,NA,NA,other,other,0,unconstrained
474,condition1,1,yiwei_contrastive,1,原来,41311,14,yiwei,NA,NA,NA,other,other,0,constrained
474,condition1,1,juede_contrastive,16,觉得,18947,15,juede,NA,NA,NA,juede,non-belief,1,constrained
474,condition1,1,juede_unclear,112,觉得,19991,16,juede,NA,NA,NA,juede,non-belief,1,unconstrained
474,condition1,1,juede_contrastive,20,说,17085,17,juede,NA,NA,NA,other,non-say,0,constrained
474,condition1,1,yiwei_unclear,110,想,36488,18,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
474,condition1,1,yiwei_contrastive,2,觉得,30973,20,yiwei,NA,NA,NA,juede,non-belief,0,constrained
474,condition1,2,juede_contrastive,14,以为,68809,21,juede,NA,NA,NA,yiwei,contra,0,constrained
474,condition1,2,yiwei_unclear,108,觉得,23306,22,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
474,condition1,2,yiwei_unclear,105,想,33871,23,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
474,condition1,2,yiwei_contrastive,4,以为,21060,24,yiwei,NA,NA,NA,yiwei,contra,1,constrained
474,condition1,2,juede_unclear,117,看,65747,25,juede,NA,NA,NA,other,non-other,0,unconstrained
474,condition1,2,yiwei_contrastive,10,以为,23075,26,yiwei,NA,NA,NA,yiwei,contra,1,constrained
474,condition1,2,juede_unclear,111,觉得,5206,28,juede,NA,NA,NA,juede,non-belief,1,unconstrained
474,condition1,2,juede_contrastive,13,说,14199,30,juede,NA,NA,NA,other,non-say,0,constrained
474,condition1,3,juede_contrastive,11,我觉得,30042,31,juede,NA,NA,NA,juede,non-belief,1,constrained
474,condition1,3,juede_unclear,118,认为,25066,32,juede,NA,NA,NA,other,non-belief,0,unconstrained
474,condition1,3,yiwei_contrastive,6,以为,12396,33,yiwei,NA,NA,NA,yiwei,contra,1,constrained
474,condition1,3,yiwei_unclear,101,以为,21473,34,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
474,condition1,3,juede_contrastive,18,说,30309,35,juede,NA,NA,NA,other,non-say,0,constrained
474,condition1,3,yiwei_unclear,104,因为,29088,36,yiwei,NA,NA,NA,other,other,0,unconstrained
474,condition1,3,yiwei_contrastive,9,以为,8152,38,yiwei,NA,NA,NA,yiwei,contra,1,constrained
474,condition1,3,juede_unclear,119,看,20007,40,juede,NA,NA,NA,other,non-other,0,unconstrained
474,condition1,4,yiwei_unclear,106,觉得,19861,41,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
474,condition1,4,juede_contrastive,19,是,8524,42,juede,NA,NA,NA,other,other,0,constrained
474,condition1,4,juede_unclear,116,觉得,10361,43,juede,NA,NA,NA,juede,non-belief,1,unconstrained
474,condition1,4,juede_unclear,115,觉得,20724,45,juede,NA,NA,NA,juede,non-belief,1,unconstrained
474,condition1,4,yiwei_unclear,107,以为,22484,46,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
474,condition1,4,yiwei_contrastive,3,还,42322,47,yiwei,NA,NA,NA,other,other,0,constrained
474,condition1,4,juede_contrastive,12,觉得,11482,48,juede,NA,NA,NA,juede,non-belief,1,constrained
474,condition1,4,yiwei_contrastive,7,以为,15735,50,yiwei,NA,NA,NA,yiwei,contra,1,constrained
459,condition1,0,yiwei_unclear,101,认为,93008,1,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
459,condition1,0,juede_contrastive,20,觉得,69508,2,juede,NA,NA,NA,juede,non-belief,1,constrained
459,condition1,0,juede_contrastive,13,觉得,16102,4,juede,NA,NA,NA,juede,non-belief,1,constrained
459,condition1,0,yiwei_contrastive,8,看到,100876,5,yiwei,NA,NA,NA,other,factive-other,0,constrained
459,condition1,0,juede_unclear,117,放,37518,6,juede,NA,NA,NA,other,verb,0,unconstrained
459,condition1,0,yiwei_contrastive,4,说,17257,7,yiwei,NA,NA,NA,other,non-say,0,constrained
459,condition1,0,yiwei_unclear,105,想,109325,8,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
459,condition1,0,juede_unclear,114,挂,38577,10,juede,NA,NA,NA,other,other,0,unconstrained
459,condition1,1,juede_contrastive,12,觉得,18136,11,juede,NA,NA,NA,juede,non-belief,1,constrained
459,condition1,1,yiwei_contrastive,5,觉得,28104,12,yiwei,NA,NA,NA,juede,non-belief,0,constrained
459,condition1,1,yiwei_contrastive,3,认为,76825,13,yiwei,NA,NA,NA,other,non-belief,0,constrained
459,condition1,1,juede_unclear,120,待,17650,16,juede,NA,NA,NA,other,other,0,unconstrained
459,condition1,1,juede_unclear,116,想,32543,17,juede,NA,NA,NA,other,non-belief,0,unconstrained
459,condition1,1,yiwei_unclear,107,说,12473,18,yiwei,NA,NA,NA,other,non-say,0,unconstrained
459,condition1,1,yiwei_unclear,103,看到,22120,19,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
459,condition1,1,juede_contrastive,19,觉得,12239,20,juede,NA,NA,NA,juede,non-belief,1,constrained
459,condition1,2,yiwei_unclear,108,认为,33209,21,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
459,condition1,2,juede_unclear,111,觉得,8536,22,juede,NA,NA,NA,juede,non-belief,1,unconstrained
459,condition1,2,juede_unclear,118,觉得,14043,24,juede,NA,NA,NA,juede,non-belief,1,unconstrained
459,condition1,2,juede_contrastive,15,觉得,17378,25,juede,NA,NA,NA,juede,non-belief,1,constrained
459,condition1,2,yiwei_unclear,106,看到,59207,26,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
459,condition1,2,yiwei_contrastive,6,觉得,8767,28,yiwei,NA,NA,NA,juede,non-belief,0,constrained
459,condition1,2,juede_contrastive,18,看到,9482,29,juede,NA,NA,NA,other,factive-other,0,constrained
459,condition1,2,yiwei_contrastive,10,以为,8996,30,yiwei,NA,NA,NA,yiwei,contra,1,constrained
459,condition1,3,yiwei_unclear,102,看到,18198,31,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
459,condition1,3,juede_contrastive,17,觉得,16475,33,juede,NA,NA,NA,juede,non-belief,1,constrained
459,condition1,3,yiwei_contrastive,2,以为,15817,34,yiwei,NA,NA,NA,yiwei,contra,1,constrained
459,condition1,3,yiwei_contrastive,1,以为,10476,35,yiwei,NA,NA,NA,yiwei,contra,1,constrained
459,condition1,3,juede_unclear,119,觉得,24167,37,juede,NA,NA,NA,juede,non-belief,1,unconstrained
459,condition1,3,juede_unclear,113,认为,12348,38,juede,NA,NA,NA,other,non-belief,0,unconstrained
459,condition1,3,juede_contrastive,14,觉得,18729,39,juede,NA,NA,NA,juede,non-belief,1,constrained
459,condition1,3,yiwei_unclear,110,以为,23637,40,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
459,condition1,4,yiwei_unclear,104,看到,28749,41,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
459,condition1,4,juede_unclear,112,觉得,20215,42,juede,NA,NA,NA,juede,non-belief,1,unconstrained
459,condition1,4,juede_contrastive,16,觉得,12289,43,juede,NA,NA,NA,juede,non-belief,1,constrained
459,condition1,4,yiwei_contrastive,7,以为,13923,45,yiwei,NA,NA,NA,yiwei,contra,1,constrained
459,condition1,4,yiwei_contrastive,9,以为,28138,46,yiwei,NA,NA,NA,yiwei,contra,1,constrained
459,condition1,4,juede_contrastive,11,觉得,23583,47,juede,NA,NA,NA,juede,non-belief,1,constrained
459,condition1,4,yiwei_unclear,109,想,18826,48,yiwei,NA,NA,NA,other,desire,0,unconstrained
459,condition1,4,juede_unclear,115,认为,24143,49,juede,NA,NA,NA,other,non-belief,0,unconstrained
421,condition1,0,yiwei_unclear,107,以爲,23208,3,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
421,condition1,0,juede_unclear,120,幻想,43111,4,juede,NA,NA,NA,other,non-other,0,unconstrained
421,condition1,0,juede_contrastive,20,說,79706,5,juede,NA,NA,NA,other,non-say,0,constrained
421,condition1,0,juede_contrastive,13,說,37318,6,juede,NA,NA,NA,other,non-say,0,constrained
421,condition1,0,yiwei_unclear,106,想著,99896,7,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
421,condition1,0,yiwei_contrastive,5,以爲,34000,8,yiwei,NA,NA,NA,yiwei,contra,1,constrained
421,condition1,0,yiwei_contrastive,10,以爲,18465,9,yiwei,NA,NA,NA,yiwei,contra,1,constrained
421,condition1,0,juede_unclear,117,收,73472,10,juede,NA,NA,NA,other,other,0,unconstrained
421,condition1,1,juede_unclear,114,看,33094,11,juede,NA,NA,NA,other,non-other,0,unconstrained
421,condition1,1,yiwei_contrastive,8,看,125321,13,yiwei,NA,NA,NA,other,non-other,0,constrained
421,condition1,1,yiwei_unclear,104,知道,29063,14,yiwei,NA,NA,NA,other,factive-belief,0,unconstrained
421,condition1,1,juede_unclear,113,同意,16946,16,juede,NA,NA,NA,other,non-say,0,unconstrained
421,condition1,1,juede_contrastive,19,長得,41137,17,juede,NA,NA,NA,other,other,0,constrained
421,condition1,1,yiwei_unclear,110,讓,81689,18,yiwei,NA,NA,NA,other,other,0,unconstrained
421,condition1,1,juede_contrastive,17,覺得,20904,19,juede,NA,NA,NA,juede,non-belief,1,constrained
421,condition1,1,yiwei_contrastive,9,以爲,22591,20,yiwei,NA,NA,NA,yiwei,contra,1,constrained
421,condition1,2,yiwei_contrastive,6,以爲,18009,21,yiwei,NA,NA,NA,yiwei,contra,1,constrained
421,condition1,2,yiwei_contrastive,3,以爲,22481,22,yiwei,NA,NA,NA,yiwei,contra,1,constrained
421,condition1,2,juede_contrastive,15,說,57608,23,juede,NA,NA,NA,other,non-say,0,constrained
421,condition1,2,juede_unclear,115,覺得,29295,24,juede,NA,NA,NA,juede,non-belief,1,unconstrained
421,condition1,2,yiwei_unclear,109,知道,57848,26,yiwei,NA,NA,NA,other,factive-belief,0,unconstrained
421,condition1,2,yiwei_unclear,101,會知道,24881,27,yiwei,NA,NA,NA,other,factive-belief,0,unconstrained
421,condition1,2,juede_contrastive,18,知道,12303,28,juede,NA,NA,NA,other,factive-belief,0,constrained
421,condition1,2,juede_unclear,118,覺得,19432,29,juede,NA,NA,NA,juede,non-belief,1,unconstrained
421,condition1,3,juede_unclear,119,覺得,25648,31,juede,NA,NA,NA,juede,non-belief,1,unconstrained
421,condition1,3,juede_contrastive,11,覺得,19001,32,juede,NA,NA,NA,juede,non-belief,1,constrained
421,condition1,3,yiwei_unclear,103,以爲,22487,34,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
421,condition1,3,yiwei_contrastive,2,以爲,12040,35,yiwei,NA,NA,NA,yiwei,contra,1,constrained
421,condition1,3,juede_contrastive,16,覺得,14569,36,juede,NA,NA,NA,juede,non-belief,1,constrained
421,condition1,3,yiwei_contrastive,4,以爲,24512,38,yiwei,NA,NA,NA,yiwei,contra,1,constrained
421,condition1,3,juede_unclear,116,覺得,17912,39,juede,NA,NA,NA,juede,non-belief,1,unconstrained
421,condition1,3,yiwei_unclear,105,以爲,24785,40,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
421,condition1,4,juede_contrastive,12,覺得,9695,41,juede,NA,NA,NA,juede,non-belief,1,constrained
421,condition1,4,yiwei_unclear,108,覺得,15536,43,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
421,condition1,4,yiwei_contrastive,7,聽説,23353,44,yiwei,NA,NA,NA,other,non-say,0,constrained
421,condition1,4,yiwei_contrastive,1,以爲,9361,46,yiwei,NA,NA,NA,yiwei,contra,1,constrained
421,condition1,4,juede_contrastive,14,覺得,27334,47,juede,NA,NA,NA,juede,non-belief,1,constrained
421,condition1,4,yiwei_unclear,102,說,20417,48,yiwei,NA,NA,NA,other,non-say,0,unconstrained
421,condition1,4,juede_unclear,111,覺得,6648,49,juede,NA,NA,NA,juede,non-belief,1,unconstrained
421,condition1,4,juede_unclear,112,覺得,16632,50,juede,NA,NA,NA,juede,non-belief,1,unconstrained
493,condition1,0,yiwei_contrastive,3,以为,34057,1,yiwei,NA,NA,NA,yiwei,contra,1,constrained
493,condition1,0,juede_contrastive,12,认为,23759,2,juede,NA,NA,NA,other,non-belief,0,constrained
493,condition1,0,yiwei_unclear,107,以为,22679,3,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
493,condition1,0,yiwei_unclear,105,不过,20442,4,yiwei,NA,NA,NA,other,other,0,unconstrained
493,condition1,0,juede_unclear,119,看,32223,5,juede,NA,NA,NA,other,non-other,0,unconstrained
493,condition1,0,yiwei_contrastive,4,认为,22455,6,yiwei,NA,NA,NA,other,non-belief,0,constrained
493,condition1,0,juede_unclear,111,认为,9880,9,juede,NA,NA,NA,other,non-belief,0,unconstrained
493,condition1,0,juede_contrastive,14,认为,24360,10,juede,NA,NA,NA,other,non-belief,0,constrained
493,condition1,1,juede_unclear,118,认为,12346,11,juede,NA,NA,NA,other,non-belief,0,unconstrained
493,condition1,1,yiwei_unclear,110,想,34113,12,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
493,condition1,1,yiwei_contrastive,10,以为,15296,13,yiwei,NA,NA,NA,yiwei,contra,1,constrained
493,condition1,1,yiwei_contrastive,5,以为,10335,14,yiwei,NA,NA,NA,yiwei,contra,1,constrained
493,condition1,1,juede_unclear,116,想,13346,15,juede,NA,NA,NA,other,non-belief,0,unconstrained
493,condition1,1,juede_contrastive,17,以为,14662,16,juede,NA,NA,NA,yiwei,contra,0,constrained
493,condition1,1,juede_contrastive,15,看,30175,19,juede,NA,NA,NA,other,non-other,0,constrained
493,condition1,1,yiwei_unclear,101,认为,9376,20,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
493,condition1,2,yiwei_unclear,102,认为,31368,21,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
493,condition1,2,juede_contrastive,20,说,13848,22,juede,NA,NA,NA,other,non-say,0,constrained
493,condition1,2,juede_contrastive,11,看,13807,23,juede,NA,NA,NA,other,non-other,0,constrained
493,condition1,2,juede_unclear,113,认为,9056,26,juede,NA,NA,NA,other,non-belief,0,unconstrained
493,condition1,2,yiwei_contrastive,9,想,29751,27,yiwei,NA,NA,NA,other,non-belief,0,constrained
493,condition1,2,yiwei_unclear,104,看,14720,28,yiwei,NA,NA,NA,other,non-other,0,unconstrained
493,condition1,2,juede_unclear,120,想,32560,29,juede,NA,NA,NA,other,non-belief,0,unconstrained
493,condition1,2,yiwei_contrastive,6,想,10255,30,yiwei,NA,NA,NA,other,non-belief,0,constrained
493,condition1,3,juede_unclear,114,认为,21975,31,juede,NA,NA,NA,other,non-belief,0,unconstrained
493,condition1,3,yiwei_contrastive,7,想,19440,32,yiwei,NA,NA,NA,other,non-belief,0,constrained
493,condition1,3,juede_contrastive,13,猜,19072,33,juede,NA,NA,NA,other,non-belief,0,constrained
493,condition1,3,yiwei_unclear,108,认为,26057,34,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
493,condition1,3,juede_contrastive,16,认为,13568,35,juede,NA,NA,NA,other,non-belief,0,constrained
493,condition1,3,yiwei_contrastive,8,有,64881,36,yiwei,NA,NA,NA,other,verb,0,constrained
493,condition1,3,juede_unclear,115,想,12855,37,juede,NA,NA,NA,other,non-belief,0,unconstrained
