id,verb,file_name,speaker,sentence,embedded_CP_j1,embedded_content_j1,subject_j1,embedded_CP_j2,embedded_content_j2,subject_j2,sentence_type_e,embedded_sentence_type_e,sentence_type_g,embedded_sentence_type_g,sentence_type_j3,embedded_sentence_type_j3,sentence_type_c,embedded_sentence_type_c,matrix_negation_e,matrix_negation_j1,matrix_negation_g,ma_particle_j,ma_particle_e,ma_particle_p
3228,zhidao,/TCCM/wu/020500.cha,mother,MOT: 他只知道人家说调羹调羹啊.,2 CP,,3 third/NP,2 CP,,3 third/NP,0 declarative,0 declarative,NA,NA,0 declarative,0 declarative,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3229,zhidao,/TCCM/wu/020500.cha,investigator,TSA: 他也不知道肉羹是什么.,2 CP,,3 third/NP,2 CP,,3 third/NP,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,2 不,2 不,NA,No,NA,No
3230,zhidao,/TCCM/wu/020500.cha,mother,MOT: 他知道那是谁的爸爸.,2 CP,,3 third/NP,2 CP,,3 third/NP,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3231,zhidao,/TCCM/wu/020500.cha,mother,MOT: 你看就知道了吗.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,0 declarative,,NA,NA,1 polar_question,,NA,NA,0 no negation,0 no negation,NA,Yes,NA,Yes
3232,zhidao,/TCCM/wu/020500.cha,mother,MOT: 我说你怎么知道?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,3 how/why,,NA,NA,3 how/why,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3233,zhidao,/TCCM/wu/020500.cha,investigator,TSA: 我以为他知道要叫你把他弄.,2 CP,,3 third/NP,2 CP,,3 third/NP,0 declarative,0 declarative,NA,NA,0 declarative,0 declarative,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3235,zhidao,/TCCM/wu/020600.cha,mother,MOT: 什么你不知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,2 wh_question,,NA,NA,2 wh_question,,NA,NA,2 不,2 不,NA,No,NA,No
3236,zhidao,/TCCM/wu/020600.cha,mother,MOT: 你不知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3237,zhidao,/TCCM/wu/020600.cha,mother,MOT: 我也不知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3239,zhidao,/TCCM/wu/020600.cha,mother,MOT: 小达计程车知道你家哦.,4 NP,2 NP,3 third/NP,0 No,2 NP,3 third/NP,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3241,zhidao,/TCCM/wu/020600.cha,mother,MOT: 你也不知道啊.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3244,zhidao,/TCCM/wu/020600.cha,mother,MOT: 你什么都不知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3245,zhidao,/TCCM/wu/020600.cha,mother,MOT: 你知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3246,zhidao,/TCCM/wu/020600.cha,mother,MOT: 为什么说你不知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,0 declarative,,NA,NA,2 wh_question,0 declarative,NA,NA,2 不,2 不,NA,No,NA,No
3248,zhidao,/TCCM/wu/020700.cha,mother,MOT: 你不知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3249,zhidao,/TCCM/wu/020700.cha,mother,MOT: 都不知道.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3250,zhidao,/TCCM/wu/020700.cha,investigator,TSA: 我知道这样已经在下雨.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,NA,NA,0 declarative,0 declarative,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3252,zhidao,/TCCM/wu/020700.cha,mother,MOT: 你不知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3253,zhidao,/TCCM/wu/020700.cha,investigator,TSA: 我知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3254,zhidao,/TCCM/wu/020700.cha,mother,MOT: 今天就知道.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3256,zhidao,/TCCM/wu/020700.cha,investigator,TSA: 你什么都不知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3257,zhidao,/TCCM/wu/021000.cha,SHO,SHO: 才知道.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3259,zhidao,/TCCM/yang/010600.cha,investigator,EXA: 你知道吗?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,1 polar_question,,NA,NA,1 polar_question,,NA,NA,0 no negation,0 no negation,NA,Yes,NA,Yes
3260,zhidao,/TCCM/yang/010600.cha,investigator,EXA: 他不知道一拔0prep拔到哪里去了.,2 CP,,3 third/NP,2 CP,,3 third/NP,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,2 不,2 不,NA,No,NA,No
3261,zhidao,/TCCM/yang/010800.cha,investigator,EXA: 我不知道啊.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3262,zhidao,/TCCM/yang/010800.cha,investigator,EXA: 阿姨不知道你要什么啊.,2 CP,,3 third/NP,2 CP,,3 third/NP,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,2 不,2 不,NA,No,NA,No
3263,zhidao,/TCCM/yang/010900.cha,investigator,EXA: 不知道是什么?,2 CP,,0 dropped,2 CP,,0 dropped,1 polar_question,2 wh_question,NA,NA,1 polar_question,2 wh_question,NA,NA,2 不,2 不,NA,No,NA,No
3264,zhidao,/TCCM/yang/011000.cha,investigator,"EXA: 灯把,他不知道.",0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3265,zhidao,/TCCM/yang/020000.cha,investigator,EXA: 你不知道小猴子是什么?,2 CP,,2 second_person,2 CP,,2 second_person,1 polar_question,2 wh_question,NA,NA,1 polar_question,2 wh_question,NA,NA,2 不,2 不,NA,No,NA,No
3266,zhidao,/TCCM/yang/020000.cha,investigator,EXA: 你知道吗?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,1 polar_question,,NA,NA,1 polar_question,,NA,NA,0 no negation,0 no negation,NA,Yes,NA,Yes
3267,zhidao,/TCCM/yang/020000.cha,investigator,EXA: 哼玩了两次就知道猜另外一手.,2 CP,,0 dropped,2 CP,,0 dropped,0 declarative,0 declarative,NA,NA,0 declarative,0 declarative,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3268,zhidao,/TCCM/yang/020100.cha,investigator,EXA: 不知道啊?,0 No,0 No,0 dropped,0 No,0 No,0 dropped,1 polar_question,,NA,NA,1 polar_question,,NA,NA,2 不,2 不,NA,No,NA,No
3269,zhidao,/TCCM/yang/020100.cha,investigator,EXA: 阿姨也不知道啊.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3270,zhidao,/TCCM/yang/020100.cha,investigator,EXA: 阿姨不知道啊.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3271,zhidao,/TCCM/yang/020600.cha,investigator,EXA: 我也不知道啊.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3272,zhidao,/TCCM/yang/020600.cha,investigator,EXA: 阿姨不知道啊.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3275,zhidao,/TCCM/yang/020600.cha,investigator,EXA: 阿公才知道有别人来了.,2 CP,,3 third/NP,2 CP,,3 third/NP,0 declarative,0 declarative,NA,NA,0 declarative,0 declarative,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3279,zhidao,/TCCM/yang/020600.cha,investigator,EXA: 阿公知道别人来了.,2 CP,,3 third/NP,2 CP,,3 third/NP,0 declarative,0 declarative,NA,NA,0 declarative,0 declarative,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3280,zhidao,/TCCM/yang/020600.cha,investigator,EXA: 知道别人来了.,2 CP,,0 dropped,2 CP,,0 dropped,0 declarative,0 declarative,NA,NA,0 declarative,0 declarative,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3282,zhidao,/TCCM/yang/020800.cha,mother,"MOT: 这个,你不知道.",0 No,0 No,2 second_person,0 No,0 No,2 second_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3284,zhidao,/TCCM/yang/020800.cha,mother,MOT: 我不知道啊.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3285,zhidao,/TCCM/yang/020800.cha,mother,MOT: 娃[//]你现在还不知道是娃娃.,2 CP,,2 second_person,2 CP,,2 second_person,0 declarative,0 declarative,NA,NA,0 declarative,0 declarative,NA,NA,2 不,2 不,NA,No,NA,No
3287,zhidao,/TCCM/yang/020800.cha,mother,MOT: 你怎么不知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,3 how/why,,NA,NA,3 how/why,,NA,NA,2 不,2 不,NA,No,NA,No
3288,zhidao,/TCCM/yang/020800.cha,mother,MOT: 你还不知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3291,zhidao,/TCCM/yang/020800.cha,mother,MOT: 我当然不知道啊.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3295,zhidao,/TCCM/yang/020900.cha,mother,MOT: 你知道吗?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,1 polar_question,,NA,NA,1 polar_question,,NA,NA,0 no negation,0 no negation,NA,Yes,NA,Yes
3297,zhidao,/TCCM/chou/020100.cha,investigator,EXA: 他怎么都知道?,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,3 how/why,,NA,NA,3 how/why,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3298,zhidao,/TCCM/chou/020100.cha,mother,MOT: 我比较知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3299,zhidao,/TCCM/chou/020100.cha,mother,"MOT: 那周c_c他是必需有差不多知道他在做什么的时候,他才听得清楚他在讲什么.",2 CP,,3 third/NP,2 CP,,3 third/NP,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3300,zhidao,/TCCM/chou/020100.cha,mother,MOT: 而且知道他在做什么.,2 CP,,0 dropped,2 CP,,0 dropped,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3301,zhidao,/TCCM/chou/020100.cha,mother,"MOT: 那我们听到之后,我们就知道他醒了.",2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,NA,NA,0 declarative,0 declarative,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3302,zhidao,/TCCM/chou/020100.cha,mother,MOT: 你知道他为什么变这样吗?,2 CP,,2 second_person,2 CP,,2 second_person,1 polar_question,2 wh_question,NA,NA,1 polar_question,2 wh_question,NA,NA,0 no negation,0 no negation,NA,Yes,NA,Yes
3303,zhidao,/TCCM/chou/020200.cha,mother,MOT: 他知道啊.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3304,zhidao,/TCCM/chou/020200.cha,mother,"MOT: 可是你放进去的时候,他就知道.",0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3305,zhidao,/TCCM/chou/020200.cha,mother,MOT: 他不知道.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3306,zhidao,/TCCM/chou/020200.cha,investigator,EXA: 你还知道要剥皮诶.,2 CP,,2 second_person,2 CP,,2 second_person,0 declarative,0 declarative,NA,NA,0 declarative,0 declarative,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3307,zhidao,/TCCM/chou/020200.cha,investigator,EXA: 你知道我是J阿姨啊?,2 CP,,2 second_person,2 CP,,2 second_person,1 polar_question,0 declarative,NA,NA,1 polar_question,0 declarative,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3308,zhidao,/TCCM/chou/020300.cha,investigator,EXA: 我怎么不知道动物园有nene[:牛奶]?,2 CP,,1 first_person,2 CP,,1 first_person,3 how/why,0 declarative,NA,NA,3 how/why,0 declarative,NA,NA,2 不,2 不,NA,No,NA,No
3309,zhidao,/TCCM/chou/020300.cha,investigator,EXA: 我知道了.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3310,zhidao,/TCCM/chou/020300.cha,investigator,EXA: 我知道了.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3311,zhidao,/TCCM/chou/020300.cha,mother,MOT: 知道吗?,0 No,0 No,0 dropped,0 No,0 No,0 dropped,1 polar_question,,NA,NA,1 polar_question,,NA,NA,0 no negation,0 no negation,NA,Yes,NA,Yes
3313,zhidao,/TCCM/chou/020400.cha,investigator,EXA: 你知道吗?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,1 polar_question,,NA,NA,1 polar_question,,NA,NA,0 no negation,0 no negation,NA,Yes,NA,Yes
3314,zhidao,/TCCM/chou/020500.cha,investigator,EXA: 我不知道你放在哪里诶.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,2 不,2 不,NA,No,NA,No
3315,zhidao,/TCCM/chou/020500.cha,investigator,EXA: 我不知道你放在/.,3 Incomplete,3 Incomplete,1 first_person,0 No,3 Incomplete,1 first_person,0 declarative,,NA,NA,,,NA,NA,2 不,2 不,NA,No,NA,No
3316,zhidao,/TCCM/chou/020500.cha,investigator,EXA: J阿姨知道了.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3317,zhidao,/TCCM/chou/020500.cha,investigator,EXA: 啊我知道了.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3319,zhidao,/TCCM/chou/020500.cha,investigator,EXA: 不知道诶.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3321,zhidao,/TCCM/chou/020500.cha,investigator,EXA: 知道啊?,0 No,0 No,0 dropped,0 No,0 No,0 dropped,1 polar_question,,NA,NA,1 polar_question,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3322,zhidao,/TCCM/chou/020500.cha,investigator,EXA: 这下子连我也不知道礼宾车在哪里了.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,2 不,2 不,NA,No,NA,No
3323,zhidao,/TCCM/chou/020600.cha,investigator,EXA: 我怎么知道怎么这么多玩具呢?,2 CP,,1 first_person,2 CP,,1 first_person,3 how/why,2 wh_question,NA,NA,3 how/why,2 wh_question,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3324,zhidao,/TCCM/chou/020600.cha,investigator,EXA: 不知道诶.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3325,zhidao,/TCCM/chou/020700.cha,investigator,EXA: 我知道了.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3326,zhidao,/TCCM/chou/020700.cha,investigator,EXA: 我知道了.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3328,zhidao,/TCCM/chou/020700.cha,investigator,EXA: 不知道啊?,0 No,0 No,0 dropped,0 No,0 No,0 dropped,1 polar_question,,NA,NA,1 polar_question,,NA,NA,2 不,2 不,NA,No,NA,No
3331,zhidao,/TCCM/chou/020700.cha,investigator,EXA: 你怎么什么都不知道?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,3 how/why,,NA,NA,3 how/why,,NA,NA,2 不,2 不,NA,No,NA,No
3333,zhidao,/TCCM/chou/020800.cha,investigator,EXA: 知道嚯.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3335,zhidao,/TCCM/chou/020800.cha,investigator,EXA: 知道嚯.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3336,zhidao,/TCCM/chou/020800.cha,investigator,EXA: 你知道这个叫什么吗?,2 CP,,2 second_person,2 CP,,2 second_person,1 polar_question,2 wh_question,NA,NA,1 polar_question,2 wh_question,NA,NA,0 no negation,0 no negation,NA,Yes,NA,Yes
3337,zhidao,/TCCM/chou/020800.cha,investigator,EXA: 你怎么知道是爸爸?,2 CP,,2 second_person,2 CP,,2 second_person,3 how/why,0 declarative,NA,NA,3 how/why,0 declarative,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3340,zhidao,/TCCM/chou/020800.cha,investigator,EXA: 还不知道!,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3341,zhidao,/TCCM/chou/020900.cha,mother,MOT: 那我也不知道了.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3342,zhidao,/TCCM/chou/020900.cha,investigator,EXA: 我知道了.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3343,zhidao,/TCCM/chou/021100.cha,investigator,EXA: 知道吗.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,1 polar_question,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,Yes,NA,Yes
3345,zhidao,/TCCM/chou/021100.cha,investigator,EXA: 知道嚯.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,1 polar_question,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3346,zhidao,/TCCM/chou/021100.cha,investigator,EXA: 我也不知道怎么会这样ohoh诶.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,2 不,2 不,NA,No,NA,No
3348,zhidao,/TCCM/chou/021100.cha,investigator,EXA: 知道吗.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,1 polar_question,,NA,NA,1 polar_question,,NA,NA,0 no negation,0 no negation,NA,Yes,NA,Yes
3350,zhidao,/TCCM/chou/021100.cha,investigator,EXA: 知道嚯.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3351,zhidao,/TCCM/chou/030100.cha,mother,MOT: 我常常排所以知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3352,zhidao,/TCCM/chou/030100.cha,investigator,EXA: 就知道.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3353,zhidao,/TCCM/chou/030200.cha,investigator,EXA: 乖乖知道颜色了诶.,4 NP,2 NP,3 third/NP,0 No,2 NP,3 third/NP,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3354,zhidao,/TCCM/chou/030200.cha,investigator,EXA: 还知道什么.,4 NP,2 NP,0 dropped,0 No,2 NP,0 dropped,2 wh_question,,NA,NA,1 polar_question,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3356,zhidao,/TCCM/chou/030200.cha,investigator,EXA: 不知道诶.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3357,zhidao,/TCCM/chou/030200.cha,investigator,EXA: 我也不知道什么叫小鸟狗狗诶.,2 CP,,1 first_person,0 No,,1 first_person,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,2 不,2 不,NA,No,NA,No
3358,zhidao,/TCCM/chou/030200.cha,investigator,EXA: 我也不知道诶.,2 CP,,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3359,zhidao,/TCCM/chou/030200.cha,GRA,GRA: 知道吗?,0 No,0 No,0 dropped,0 No,0 No,0 dropped,1 polar_question,,NA,NA,1 polar_question,,NA,NA,0 no negation,0 no negation,NA,Yes,NA,Yes
3360,zhidao,/TCCM/chou/030300.cha,investigator,"EXA: 讲一遍0prep,我才能知道那个.",4 NP,2 NP,1 first_person,0 No,2 NP,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3361,zhidao,/TCCM/chou/030300.cha,investigator,EXA: 我知道了.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3362,zhidao,/TCCM/chou/030400.cha,investigator,EXA: 我还是不知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,2 不,NA,No,NA,No
3363,zhidao,/TCCM/chou/030400.cha,investigator,EXA: 我怎么知道你为什么要跑来跑去?,2 CP,,1 first_person,2 CP,,1 first_person,3 how/why,2 wh_question,NA,NA,3 how/why,2 wh_question,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3364,zhidao,/TCCM/chou/030400.cha,investigator,EXA: 我怎么知道你为什么要跑来跑去?,2 CP,,1 first_person,2 CP,,1 first_person,3 how/why,2 wh_question,NA,NA,3 how/why,2 wh_question,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3365,zhidao,/TCCM/chw/030600.cha,investigator,INV: 我还有知道你的秘密.,4 NP,2 NP,1 first_person,0 No,2 NP,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3366,zhidao,/TCCM/chw/030600.cha,investigator,INV: 不知道?,0 No,0 No,0 dropped,0 No,0 No,0 dropped,1 polar_question,,NA,NA,1 polar_question,,NA,NA,2 不,2 不,NA,No,NA,No
3367,zhidao,/TCCM/chw/030600.cha,investigator,INV: 不知道蛋糕还我.,2 CP,,0 dropped,2 CP,,0 dropped,0 declarative,,NA,NA,0 declarative,0 declarative,NA,NA,2 不,2 不,NA,No,NA,No
3368,zhidao,/TCCM/chw/030600.cha,investigator,INV: 不知道蛋糕还我.,2 CP,,0 dropped,2 CP,,0 dropped,0 declarative,,NA,NA,0 declarative,0 declarative,NA,NA,2 不,2 不,NA,No,NA,No
3370,zhidao,/TCCM/chw/030600.cha,investigator,INV: 你看我都知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3371,zhidao,/TCCM/chw/030600.cha,investigator,"INV: 对啊,我当然知道是你的.",2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,NA,NA,0 declarative,0 declarative,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3372,zhidao,/TCCM/chw/030600.cha,investigator,INV: 我只会让你知道很痛苦.,1 Adj,1 Adj,2 second_person,0 No,1 Adj,2 second_person,0 declarative,0 declarative,NA,NA,0 declarative,0 declarative,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3378,zhidao,/TCCM/chw/030600.cha,investigator,INV: 知道啦.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3379,zhidao,/TCCM/chw/030600.cha,investigator,INV: 我告诉你就知道啦!,0 No,0 No,0 dropped,0 No,0 No,2 second_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3380,zhidao,/TCCM/chw/030600.cha,investigator,INV: 你怎么知道?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,3 how/why,,NA,NA,3 how/why,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
3381,zhidao,/TCCM/chw/030600.cha,investigator,INV: 你给我知道了.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,0 no negation,NA,No,NA,No
