"workerid","proliferate.condition","block_id","condition","item_id","original_choice","response","rt","trial_num","verb","error","response_corr","response_num","discourse_type"
351,"condition1","3","juede_contrastive",15,"以为","yiwei",9549,39,"juede",NA,"incorrect",0,"constrained"
351,"condition1","3","juede_unclear",120,"觉得","juede",4118,40,"juede",NA,"correct",1,"unconstrained"
351,"condition1","4","yiwei_unclear",107,"觉得","juede",5915,41,"yiwei",NA,"incorrect",0,"unconstrained"
351,"condition1","4","juede_unclear",117,"以为","yiwei",5569,42,"juede",NA,"incorrect",0,"unconstrained"
351,"condition1","4","juede_unclear",118,"觉得","juede",7098,43,"juede",NA,"correct",1,"unconstrained"
351,"condition1","4","yiwei_contrastive",3,"以为","yiwei",7217,44,"yiwei",NA,"correct",1,"constrained"
351,"condition1","4","yiwei_unclear",105,"以为","yiwei",6533,46,"yiwei",NA,"correct",1,"unconstrained"
351,"condition1","4","juede_contrastive",17,"以为","yiwei",4967,47,"juede",NA,"incorrect",0,"constrained"
351,"condition1","4","yiwei_contrastive",10,"以为","yiwei",6499,48,"yiwei",NA,"correct",1,"constrained"
351,"condition1","4","juede_contrastive",19,"觉得","juede",5934,49,"juede",NA,"correct",1,"constrained"
343,"condition1","0","juede_unclear",112,"觉得","juede",3753,1,"juede",NA,"correct",1,"unconstrained"
343,"condition1","0","yiwei_unclear",108,"以为","yiwei",8895,4,"yiwei",NA,"correct",1,"unconstrained"
343,"condition1","0","juede_contrastive",18,"觉得","juede",5531,5,"juede",NA,"correct",1,"constrained"
343,"condition1","0","yiwei_contrastive",7,"觉得","juede",9743,6,"yiwei",NA,"incorrect",0,"constrained"
343,"condition1","0","yiwei_contrastive",6,"觉得","juede",5129,7,"yiwei",NA,"incorrect",0,"constrained"
343,"condition1","0","juede_unclear",114,"觉得","juede",6315,8,"juede",NA,"correct",1,"unconstrained"
343,"condition1","0","juede_contrastive",12,"觉得","juede",4395,9,"juede",NA,"correct",1,"constrained"
343,"condition1","0","yiwei_unclear",109,"以为","yiwei",3482,10,"yiwei",NA,"correct",1,"unconstrained"
343,"condition1","1","yiwei_contrastive",4,"以为","yiwei",6262,11,"yiwei",NA,"correct",1,"constrained"
343,"condition1","1","juede_contrastive",19,"觉得","juede",3910,12,"juede",NA,"correct",1,"constrained"
343,"condition1","1","yiwei_unclear",103,"以为","yiwei",5718,13,"yiwei",NA,"correct",1,"unconstrained"
343,"condition1","1","juede_contrastive",16,"觉得","juede",4547,14,"juede",NA,"correct",1,"constrained"
343,"condition1","1","juede_unclear",120,"以为","yiwei",5531,15,"juede",NA,"incorrect",0,"unconstrained"
343,"condition1","1","yiwei_contrastive",3,"觉得","juede",6263,16,"yiwei",NA,"incorrect",0,"constrained"
343,"condition1","1","juede_unclear",115,"以为","yiwei",5749,19,"juede",NA,"incorrect",0,"unconstrained"
343,"condition1","1","yiwei_unclear",102,"以为","yiwei",3347,20,"yiwei",NA,"correct",1,"unconstrained"
343,"condition1","2","yiwei_contrastive",2,"以为","yiwei",3182,21,"yiwei",NA,"correct",1,"constrained"
343,"condition1","2","yiwei_contrastive",5,"觉得","juede",7892,22,"yiwei",NA,"incorrect",0,"constrained"
343,"condition1","2","yiwei_unclear",101,"以为","yiwei",5364,24,"yiwei",NA,"correct",1,"unconstrained"
343,"condition1","2","juede_contrastive",20,"觉得","juede",4748,26,"juede",NA,"correct",1,"constrained"
343,"condition1","2","juede_contrastive",14,"以为","yiwei",4364,27,"juede",NA,"incorrect",0,"constrained"
343,"condition1","2","juede_unclear",116,"觉得","juede",4364,28,"juede",NA,"correct",1,"unconstrained"
343,"condition1","2","juede_unclear",119,"觉得","juede",6499,29,"juede",NA,"correct",1,"unconstrained"
343,"condition1","2","yiwei_unclear",104,"觉得","juede",4797,30,"yiwei",NA,"incorrect",0,"unconstrained"
343,"condition1","3","yiwei_unclear",107,"觉得","juede",4981,32,"yiwei",NA,"incorrect",0,"unconstrained"
343,"condition1","3","yiwei_contrastive",9,"觉得","juede",3431,33,"yiwei",NA,"incorrect",0,"constrained"
343,"condition1","3","yiwei_contrastive",1,"觉得","juede",5447,34,"yiwei",NA,"incorrect",0,"constrained"
343,"condition1","3","juede_unclear",118,"觉得","juede",3447,35,"juede",NA,"correct",1,"unconstrained"
343,"condition1","3","juede_unclear",111,"觉得","juede",3298,37,"juede",NA,"correct",1,"unconstrained"
343,"condition1","3","juede_contrastive",11,"觉得","juede",5399,38,"juede",NA,"correct",1,"constrained"
343,"condition1","3","yiwei_unclear",110,"以为","yiwei",6214,39,"yiwei",NA,"correct",1,"unconstrained"
343,"condition1","3","juede_contrastive",13,"以为","yiwei",6411,40,"juede",NA,"incorrect",0,"constrained"
343,"condition1","4","juede_contrastive",15,"觉得","juede",5764,41,"juede",NA,"correct",1,"constrained"
343,"condition1","4","yiwei_contrastive",8,"觉得","juede",3550,42,"yiwei",NA,"incorrect",0,"constrained"
343,"condition1","4","yiwei_contrastive",10,"以为","yiwei",4931,43,"yiwei",NA,"correct",1,"constrained"
343,"condition1","4","juede_contrastive",17,"觉得","juede",6313,45,"juede",NA,"correct",1,"constrained"
343,"condition1","4","juede_unclear",117,"以为","yiwei",5083,46,"juede",NA,"incorrect",0,"unconstrained"
343,"condition1","4","juede_unclear",113,"觉得","juede",3130,47,"juede",NA,"correct",1,"unconstrained"
343,"condition1","4","yiwei_unclear",105,"以为","yiwei",8845,49,"yiwei",NA,"correct",1,"unconstrained"
343,"condition1","4","yiwei_unclear",106,"以为","yiwei",5895,50,"yiwei",NA,"correct",1,"unconstrained"
330,"condition1","0","yiwei_contrastive",8,"以为","yiwei",3731,1,"yiwei",NA,"correct",1,"constrained"
330,"condition1","0","yiwei_unclear",102,"觉得","juede",3751,3,"yiwei",NA,"incorrect",0,"unconstrained"
330,"condition1","0","juede_contrastive",16,"觉得","juede",3400,4,"juede",NA,"correct",1,"constrained"
330,"condition1","0","juede_unclear",117,"以为","yiwei",2983,5,"juede",NA,"incorrect",0,"unconstrained"
330,"condition1","0","yiwei_unclear",105,"以为","yiwei",3916,6,"yiwei",NA,"correct",1,"unconstrained"
330,"condition1","0","juede_contrastive",15,"觉得","juede",5000,7,"juede",NA,"correct",1,"constrained"
330,"condition1","0","yiwei_contrastive",7,"觉得","juede",3433,9,"yiwei",NA,"incorrect",0,"constrained"
330,"condition1","0","juede_unclear",115,"以为","yiwei",3200,10,"juede",NA,"incorrect",0,"unconstrained"
330,"condition1","1","juede_unclear",111,"觉得","juede",4084,12,"juede",NA,"correct",1,"unconstrained"
330,"condition1","1","yiwei_contrastive",5,"以为","yiwei",2567,13,"yiwei",NA,"correct",1,"constrained"
330,"condition1","1","yiwei_contrastive",2,"以为","yiwei",4050,14,"yiwei",NA,"correct",1,"constrained"
330,"condition1","1","yiwei_unclear",109,"以为","yiwei",2467,15,"yiwei",NA,"correct",1,"unconstrained"
330,"condition1","1","yiwei_unclear",104,"觉得","juede",4951,16,"yiwei",NA,"incorrect",0,"unconstrained"
330,"condition1","1","juede_contrastive",11,"觉得","juede",3382,18,"juede",NA,"correct",1,"constrained"
330,"condition1","1","juede_contrastive",18,"觉得","juede",3449,19,"juede",NA,"correct",1,"constrained"
330,"condition1","1","juede_unclear",114,"以为","yiwei",5834,20,"juede",NA,"incorrect",0,"unconstrained"
330,"condition1","2","juede_unclear",112,"觉得","juede",2500,21,"juede",NA,"correct",1,"unconstrained"
330,"condition1","2","juede_contrastive",13,"以为","yiwei",3717,22,"juede",NA,"incorrect",0,"constrained"
330,"condition1","2","yiwei_contrastive",6,"以为","yiwei",2717,23,"yiwei",NA,"correct",1,"constrained"
330,"condition1","2","juede_contrastive",12,"觉得","juede",2301,25,"juede",NA,"correct",1,"constrained"
330,"condition1","2","yiwei_contrastive",1,"以为","yiwei",2934,26,"yiwei",NA,"correct",1,"constrained"
330,"condition1","2","yiwei_unclear",106,"以为","yiwei",4267,28,"yiwei",NA,"correct",1,"unconstrained"
330,"condition1","2","juede_unclear",113,"觉得","juede",2534,29,"juede",NA,"correct",1,"unconstrained"
330,"condition1","2","yiwei_unclear",107,"觉得","juede",4600,30,"yiwei",NA,"incorrect",0,"unconstrained"
330,"condition1","3","yiwei_unclear",108,"觉得","juede",4767,31,"yiwei",NA,"incorrect",0,"unconstrained"
330,"condition1","3","yiwei_contrastive",10,"以为","yiwei",4266,32,"yiwei",NA,"correct",1,"constrained"
330,"condition1","3","juede_unclear",120,"觉得","juede",5268,33,"juede",NA,"correct",1,"unconstrained"
330,"condition1","3","juede_unclear",118,"觉得","juede",4367,34,"juede",NA,"correct",1,"unconstrained"
330,"condition1","3","juede_contrastive",14,"以为","yiwei",1983,36,"juede",NA,"incorrect",0,"constrained"
330,"condition1","3","yiwei_contrastive",3,"以为","yiwei",3834,37,"yiwei",NA,"correct",1,"constrained"
330,"condition1","3","yiwei_unclear",103,"以为","yiwei",9951,38,"yiwei",NA,"correct",1,"unconstrained"
330,"condition1","3","juede_contrastive",17,"觉得","juede",8068,39,"juede",NA,"correct",1,"constrained"
330,"condition1","4","juede_contrastive",20,"以为","yiwei",5418,41,"juede",NA,"incorrect",0,"constrained"
330,"condition1","4","juede_unclear",119,"觉得","juede",4433,42,"juede",NA,"correct",1,"unconstrained"
330,"condition1","4","yiwei_unclear",101,"以为","yiwei",5083,43,"yiwei",NA,"correct",1,"unconstrained"
330,"condition1","4","juede_contrastive",19,"觉得","juede",7968,44,"juede",NA,"correct",1,"constrained"
330,"condition1","4","yiwei_contrastive",4,"以为","yiwei",3517,47,"yiwei",NA,"correct",1,"constrained"
330,"condition1","4","yiwei_contrastive",9,"以为","yiwei",3318,48,"yiwei",NA,"correct",1,"constrained"
330,"condition1","4","juede_unclear",116,"觉得","juede",4200,49,"juede",NA,"correct",1,"unconstrained"
330,"condition1","4","yiwei_unclear",110,"以为","yiwei",6567,50,"yiwei",NA,"correct",1,"unconstrained"
334,"condition1","0","juede_contrastive",14,"觉得","juede",20774,1,"juede",NA,"correct",1,"constrained"
334,"condition1","0","juede_unclear",116,"觉得","juede",5977,2,"juede",NA,"correct",1,"unconstrained"
334,"condition1","0","juede_unclear",118,"觉得","juede",4252,3,"juede",NA,"correct",1,"unconstrained"
334,"condition1","0","juede_contrastive",11,"觉得","juede",4328,4,"juede",NA,"correct",1,"constrained"
334,"condition1","0","yiwei_unclear",108,"觉得","juede",3509,5,"yiwei",NA,"incorrect",0,"unconstrained"
334,"condition1","0","yiwei_contrastive",1,"觉得","juede",3225,7,"yiwei",NA,"incorrect",0,"constrained"
334,"condition1","0","yiwei_unclear",104,"以为","yiwei",7777,8,"yiwei",NA,"correct",1,"unconstrained"
334,"condition1","0","yiwei_contrastive",3,"以为","yiwei",5070,9,"yiwei",NA,"correct",1,"constrained"
334,"condition1","1","juede_contrastive",19,"觉得","juede",5430,11,"juede",NA,"correct",1,"constrained"
334,"condition1","1","yiwei_unclear",105,"以为","yiwei",4333,12,"yiwei",NA,"correct",1,"unconstrained"
334,"condition1","1","yiwei_contrastive",10,"以为","yiwei",3068,13,"yiwei",NA,"correct",1,"constrained"
334,"condition1","1","juede_unclear",112,"觉得","juede",4702,15,"juede",NA,"correct",1,"unconstrained"
334,"condition1","1","juede_unclear",117,"以为","yiwei",3301,16,"juede",NA,"incorrect",0,"unconstrained"
334,"condition1","1","juede_contrastive",15,"以为","yiwei",11752,17,"juede",NA,"incorrect",0,"constrained"
334,"condition1","1","yiwei_unclear",107,"以为","yiwei",3795,18,"yiwei",NA,"correct",1,"unconstrained"
334,"condition1","1","yiwei_contrastive",5,"以为","yiwei",1876,20,"yiwei",NA,"correct",1,"constrained"
334,"condition1","2","juede_unclear",114,"觉得","juede",4417,21,"juede",NA,"correct",1,"unconstrained"
334,"condition1","2","yiwei_unclear",103,"以为","yiwei",3406,23,"yiwei",NA,"correct",1,"unconstrained"
334,"condition1","2","juede_unclear",120,"觉得","juede",3225,24,"juede",NA,"correct",1,"unconstrained"
334,"condition1","2","yiwei_unclear",106,"以为","yiwei",1770,26,"yiwei",NA,"correct",1,"unconstrained"
334,"condition1","2","yiwei_contrastive",8,"以为","yiwei",3291,27,"yiwei",NA,"correct",1,"constrained"
334,"condition1","2","juede_contrastive",16,"觉得","juede",4945,28,"juede",NA,"correct",1,"constrained"
334,"condition1","2","juede_contrastive",18,"觉得","juede",3237,29,"juede",NA,"correct",1,"constrained"
334,"condition1","2","yiwei_contrastive",4,"以为","yiwei",2588,30,"yiwei",NA,"correct",1,"constrained"
334,"condition1","3","juede_contrastive",12,"觉得","juede",2324,31,"juede",NA,"correct",1,"constrained"
334,"condition1","3","juede_unclear",111,"觉得","juede",2985,34,"juede",NA,"correct",1,"unconstrained"
334,"condition1","3","yiwei_contrastive",7,"觉得","juede",3097,35,"yiwei",NA,"incorrect",0,"constrained"
334,"condition1","3","yiwei_unclear",101,"以为","yiwei",1733,36,"yiwei",NA,"correct",1,"unconstrained"
334,"condition1","3","yiwei_unclear",110,"觉得","juede",3795,37,"yiwei",NA,"incorrect",0,"unconstrained"
334,"condition1","3","juede_unclear",115,"以为","yiwei",2985,38,"juede",NA,"incorrect",0,"unconstrained"
334,"condition1","3","juede_contrastive",13,"以为","yiwei",3577,39,"juede",NA,"incorrect",0,"constrained"
334,"condition1","3","yiwei_contrastive",2,"觉得","juede",1718,40,"yiwei",NA,"incorrect",0,"constrained"
334,"condition1","4","juede_unclear",119,"觉得","juede",2385,41,"juede",NA,"correct",1,"unconstrained"
334,"condition1","4","yiwei_contrastive",9,"觉得","juede",3562,42,"yiwei",NA,"incorrect",0,"constrained"
334,"condition1","4","juede_contrastive",17,"以为","yiwei",5047,44,"juede",NA,"incorrect",0,"constrained"
334,"condition1","4","yiwei_unclear",102,"以为","yiwei",1770,45,"yiwei",NA,"correct",1,"unconstrained"
334,"condition1","4","juede_unclear",113,"觉得","juede",1612,46,"juede",NA,"correct",1,"unconstrained"
334,"condition1","4","yiwei_unclear",109,"以为","yiwei",3668,47,"yiwei",NA,"correct",1,"unconstrained"
334,"condition1","4","juede_contrastive",20,"以为","yiwei",4417,48,"juede",NA,"incorrect",0,"constrained"
334,"condition1","4","yiwei_contrastive",6,"觉得","juede",2985,49,"yiwei",NA,"incorrect",0,"constrained"
302,"condition1","0","juede_unclear",120,"觉得","juede",6279,1,"juede",NA,"correct",1,"unconstrained"
302,"condition1","0","yiwei_contrastive",3,"以为","yiwei",6250,2,"yiwei",NA,"correct",1,"constrained"
302,"condition1","0","juede_contrastive",11,"觉得","juede",4101,3,"juede",NA,"correct",1,"constrained"
302,"condition1","0","yiwei_unclear",104,"以为","yiwei",6667,4,"yiwei",NA,"correct",1,"unconstrained"
302,"condition1","0","yiwei_unclear",101,"以为","yiwei",4744,7,"yiwei",NA,"correct",1,"unconstrained"
302,"condition1","0","juede_unclear",117,"以为","yiwei",4905,8,"juede",NA,"incorrect",0,"unconstrained"
302,"condition1","0","yiwei_contrastive",9,"觉得","juede",3810,9,"yiwei",NA,"incorrect",0,"constrained"
302,"condition1","0","juede_contrastive",17,"以为","yiwei",3290,10,"juede",NA,"incorrect",0,"constrained"
302,"condition1","1","yiwei_contrastive",10,"以为","yiwei",5989,11,"yiwei",NA,"correct",1,"constrained"
302,"condition1","1","yiwei_unclear",108,"觉得","juede",29352,12,"yiwei",NA,"incorrect",0,"unconstrained"
302,"condition1","1","juede_unclear",114,"觉得","juede",10817,13,"juede",NA,"correct",1,"unconstrained"
302,"condition1","1","juede_unclear",118,"觉得","juede",4582,14,"juede",NA,"correct",1,"unconstrained"
302,"condition1","1","juede_contrastive",18,"觉得","juede",7639,15,"juede",NA,"correct",1,"constrained"
302,"condition1","1","yiwei_unclear",103,"以为","yiwei",5347,16,"yiwei",NA,"correct",1,"unconstrained"
302,"condition1","1","juede_contrastive",14,"以为","yiwei",3793,19,"juede",NA,"incorrect",0,"constrained"
302,"condition1","1","yiwei_contrastive",8,"觉得","juede",6743,20,"yiwei",NA,"incorrect",0,"constrained"
302,"condition1","2","yiwei_unclear",110,"以为","yiwei",33663,21,"yiwei",NA,"correct",1,"unconstrained"
302,"condition1","2","juede_contrastive",19,"觉得","juede",39727,24,"juede",NA,"correct",1,"constrained"
302,"condition1","2","yiwei_contrastive",2,"以为","yiwei",13434,25,"yiwei",NA,"correct",1,"constrained"
302,"condition1","2","juede_contrastive",13,"以为","yiwei",7432,26,"juede",NA,"incorrect",0,"constrained"
302,"condition1","2","juede_unclear",111,"觉得","juede",4311,27,"juede",NA,"correct",1,"unconstrained"
302,"condition1","2","juede_unclear",112,"觉得","juede",7587,28,"juede",NA,"correct",1,"unconstrained"
302,"condition1","2","yiwei_unclear",106,"觉得","juede",13069,29,"yiwei",NA,"incorrect",0,"unconstrained"
302,"condition1","2","yiwei_contrastive",7,"觉得","juede",3001,30,"yiwei",NA,"incorrect",0,"constrained"
302,"condition1","3","yiwei_unclear",105,"以为","yiwei",5111,32,"yiwei",NA,"correct",1,"unconstrained"
302,"condition1","3","yiwei_contrastive",6,"以为","yiwei",2335,33,"yiwei",NA,"correct",1,"constrained"
302,"condition1","3","juede_unclear",119,"觉得","juede",5136,34,"juede",NA,"correct",1,"unconstrained"
302,"condition1","3","juede_unclear",116,"觉得","juede",44270,35,"juede",NA,"correct",1,"unconstrained"
302,"condition1","3","yiwei_contrastive",1,"以为","yiwei",27333,37,"yiwei",NA,"correct",1,"constrained"
302,"condition1","3","juede_contrastive",16,"觉得","juede",15527,38,"juede",NA,"correct",1,"constrained"
302,"condition1","3","yiwei_unclear",109,"以为","yiwei",2531,39,"yiwei",NA,"correct",1,"unconstrained"
302,"condition1","3","juede_contrastive",12,"觉得","juede",4065,40,"juede",NA,"correct",1,"constrained"
302,"condition1","4","yiwei_unclear",107,"以为","yiwei",14710,41,"yiwei",NA,"correct",1,"unconstrained"
302,"condition1","4","juede_unclear",115,"觉得","juede",13632,42,"juede",NA,"correct",1,"unconstrained"
302,"condition1","4","yiwei_unclear",102,"以为","yiwei",4971,44,"yiwei",NA,"correct",1,"unconstrained"
302,"condition1","4","yiwei_contrastive",4,"觉得","juede",5363,45,"yiwei",NA,"incorrect",0,"constrained"
302,"condition1","4","yiwei_contrastive",5,"以为","yiwei",6055,46,"yiwei",NA,"correct",1,"constrained"
302,"condition1","4","juede_unclear",113,"觉得","juede",4455,47,"juede",NA,"correct",1,"unconstrained"
302,"condition1","4","juede_contrastive",20,"觉得","juede",5151,49,"juede",NA,"correct",1,"constrained"
302,"condition1","4","juede_contrastive",15,"觉得","juede",6988,50,"juede",NA,"correct",1,"constrained"
335,"condition1","0","yiwei_contrastive",2,"以为","yiwei",6783,1,"yiwei",NA,"correct",1,"constrained"
